cycle,class,E,depth,region,mode,action,boundary_flag,override_flag
4108,C,0,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4109,C,0,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4110,C,0,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4111,C,0,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4112,C,0,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4113,C,0,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4114,C,0,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4115,C,0,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4116,C,0,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4117,C,0,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4118,C,0,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4119,C,0,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4120,C,0,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4121,C,0,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4122,C,0,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4123,C,0,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4124,C,0,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4125,C,0,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4126,C,0,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4127,C,0,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4128,C,1,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4129,C,1,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4130,C,1,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4131,C,1,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4132,C,1,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4133,C,1,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4134,C,1,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4135,C,1,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4136,C,1,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4137,C,1,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4138,C,1,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4139,C,1,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4140,C,1,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4141,C,1,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4142,C,1,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4143,C,1,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4144,C,1,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4145,C,1,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4146,C,1,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4147,C,1,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4148,C,1,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4149,C,1,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4150,C,1,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4151,C,1,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4152,C,1,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4153,C,1,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4154,C,1,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4155,C,1,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4156,C,1,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4157,C,1,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4158,C,1,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4159,C,1,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4160,C,2,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4161,C,2,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4162,C,2,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4163,C,2,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4164,C,2,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4165,C,2,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4166,C,2,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4167,C,2,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4168,C,2,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4169,C,2,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4170,C,2,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4171,C,2,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4172,C,2,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4173,C,2,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4174,C,2,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4175,C,2,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4176,C,2,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4177,C,2,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4178,C,2,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4179,C,2,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4180,C,2,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4181,C,2,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4182,C,2,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4183,C,2,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4184,C,2,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4185,C,2,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4186,C,2,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4187,C,2,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4188,C,2,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4189,C,2,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4190,C,2,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4191,C,2,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4192,C,3,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4193,C,3,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4194,C,3,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4195,C,3,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4196,C,3,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4197,C,3,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4198,C,3,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4199,C,3,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4200,C,3,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4201,C,3,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4202,C,3,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4203,C,3,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4204,C,3,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4205,C,3,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4206,C,3,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4207,C,3,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4208,C,3,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4209,C,3,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4210,C,3,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4211,C,3,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4212,C,3,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4213,C,3,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4214,C,3,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4215,C,3,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4216,C,3,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4217,C,3,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4218,C,3,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4219,C,3,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4220,C,3,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4221,C,3,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4222,C,3,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4223,C,3,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4224,C,4,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4225,C,4,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4226,C,4,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4227,C,4,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4228,C,4,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4229,C,4,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4230,C,4,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4231,C,4,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4232,C,4,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4233,C,4,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4234,C,4,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4235,C,4,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4236,C,4,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4237,C,4,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4238,C,4,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4239,C,4,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4240,C,4,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4241,C,4,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4242,C,4,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4243,C,4,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4244,C,4,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4245,C,4,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4246,C,4,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4247,C,4,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4248,C,4,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4249,C,4,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4250,C,4,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4251,C,4,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4252,C,4,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4253,C,4,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4254,C,4,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4255,C,4,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4256,C,5,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4257,C,5,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4258,C,5,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4259,C,5,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4260,C,5,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4261,C,5,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4262,C,5,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4263,C,5,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4264,C,5,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4265,C,5,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4266,C,5,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4267,C,5,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4268,C,5,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4269,C,5,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4270,C,5,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4271,C,5,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4272,C,5,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4273,C,5,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4274,C,5,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4275,C,5,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4276,C,5,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4277,C,5,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4278,C,5,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4279,C,5,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4280,C,5,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4281,C,5,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4282,C,5,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4283,C,5,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4284,C,5,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4285,C,5,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4286,C,5,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4287,C,5,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4288,C,6,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4289,C,6,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4290,C,6,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4291,C,6,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4292,C,6,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4293,C,6,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4294,C,6,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4295,C,6,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4296,C,6,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4297,C,6,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4298,C,6,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4299,C,6,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4300,C,6,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4301,C,6,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4302,C,6,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4303,C,6,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4304,C,6,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4305,C,6,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4306,C,6,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4307,C,6,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4308,C,6,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4309,C,6,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4310,C,6,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4311,C,6,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4312,C,6,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4313,C,6,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4314,C,6,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4315,C,6,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4316,C,6,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4317,C,6,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4318,C,6,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4319,C,6,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4320,C,7,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4321,C,7,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4322,C,7,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4323,C,7,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4324,C,7,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4325,C,7,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4326,C,7,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4327,C,7,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4328,C,7,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4329,C,7,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4330,C,7,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4331,C,7,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4332,C,7,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4333,C,7,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4334,C,7,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4335,C,7,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4336,C,7,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4337,C,7,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4338,C,7,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4339,C,7,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4340,C,7,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4341,C,7,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4342,C,7,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4343,C,7,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4344,C,7,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4345,C,7,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4346,C,7,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4347,C,7,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4348,C,7,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4349,C,7,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4350,C,7,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4351,C,7,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4352,C,8,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4353,C,8,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4354,C,8,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4355,C,8,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4356,C,8,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4357,C,8,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4358,C,8,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4359,C,8,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4360,C,8,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4361,C,8,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4362,C,8,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4363,C,8,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4364,C,8,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4365,C,8,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4366,C,8,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4367,C,8,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4368,C,8,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4369,C,8,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4370,C,8,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4371,C,8,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4372,C,8,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4373,C,8,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4374,C,8,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4375,C,8,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4376,C,8,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4377,C,8,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4378,C,8,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4379,C,8,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4380,C,8,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4381,C,8,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4382,C,8,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4383,C,8,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4384,C,9,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4385,C,9,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4386,C,9,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4387,C,9,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4388,C,9,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4389,C,9,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4390,C,9,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4391,C,9,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4392,C,9,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4393,C,9,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4394,C,9,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4395,C,9,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4396,C,9,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4397,C,9,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4398,C,9,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4399,C,9,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4400,C,9,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4401,C,9,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4402,C,9,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4403,C,9,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4404,C,9,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4405,C,9,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4406,C,9,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4407,C,9,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4408,C,9,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4409,C,9,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4410,C,9,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4411,C,9,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4412,C,9,28,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4413,C,9,29,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4414,C,9,30,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4415,C,9,31,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4416,C,10,0,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4417,C,10,1,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4418,C,10,2,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4419,C,10,3,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4420,C,10,4,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4421,C,10,5,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4422,C,10,6,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4423,C,10,7,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4424,C,10,8,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4425,C,10,9,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4426,C,10,10,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4427,C,10,11,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4428,C,10,12,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4429,C,10,13,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4430,C,10,14,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4431,C,10,15,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4432,C,10,16,COLLAPSE,010,NORMALIZE_THEN_ROUTE,0,0
4433,C,10,17,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4434,C,10,18,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4435,C,10,19,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4436,C,10,20,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4437,C,10,21,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4438,C,10,22,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4439,C,10,23,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4440,C,10,24,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4441,C,10,25,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4442,C,10,26,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
4443,C,10,27,COLLAPSE,010,INSERT_EPOCH_BOUNDARY,0,1
